noise,complexity,foresight,K,TauL,C_react,C_pred
0.15,45,1,0.159,0.339,5,5
0.15,45,2,0.155,0.340,5,5
0.15,45,3,0.154,0.342,5,4
0.15,45,4,0.158,0.340,5,5
0.15,45,5,0.159,0.341,5,5
0.15,50,1,0.157,0.341,5,5
0.15,50,2,0.157,0.340,5,5
0.15,50,3,0.163,0.339,5,5
0.15,50,4,0.163,0.337,5,5
0.15,50,5,0.164,0.340,5,5
0.15,55,1,0.162,0.337,5,5
0.15,55,2,0.165,0.339,5,5
0.15,55,3,0.158,0.337,5,5
0.15,55,4,0.163,0.339,5,5
0.15,55,5,0.163,0.340,5,5
0.15,60,1,0.158,0.338,5,5
0.15,60,2,0.163,0.337,5,5
0.15,60,3,0.159,0.339,5,5
0.15,60,4,0.158,0.338,5,5
0.15,60,5,0.159,0.337,5,5
0.20,10,1,0.049,4.010,3,4
0.20,10,2,0.042,0.504,3,1
0.20,10,3,0.044,1.291,3,3
0.20,10,4,0.041,12.380,4,3
0.20,10,5,0.042,0.542,2,2
0.20,15,1,0.068,0.446,5,4
0.20,15,2,0.066,0.451,4,4
0.20,15,3,0.066,0.466,4,5
0.20,15,4,0.063,0.471,5,4
0.20,15,5,0.063,0.495,4,4
0.20,20,1,0.102,0.390,5,5
0.20,20,2,0.127,0.376,5,5
0.20,20,3,0.112,0.401,5,5
0.20,20,4,0.121,0.376,5,5
0.20,20,5,0.125,0.396,5,5
0.20,25,1,0.142,0.353,5,5
0.20,25,2,0.138,0.352,5,4
0.20,25,3,0.142,0.361,5,5
0.20,25,4,0.140,0.360,5,5
0.20,25,5,0.142,0.349,5,5
0.20,30,1,0.152,0.343,5,5
0.20,30,2,0.152,0.342,5,5
0.20,30,3,0.153,0.341,5,5
0.20,30,4,0.154,0.342,5,5
0.20,30,5,0.152,0.342,5,5
0.20,35,1,0.159,0.339,5,5
0.20,35,2,0.154,0.338,5,5
0.20,35,3,0.158,0.336,5,5
0.20,35,4,0.154,0.339,5,5
0.20,35,5,0.160,0.337,5,5
0.20,40,1,0.155,0.336,5,5
0.20,40,2,0.164,0.335,5,5
0.20,40,3,0.157,0.338,5,5
0.20,40,4,0.158,0.335,5,5
0.20,40,5,0.161,0.337,5,5
0.20,45,1,0.159,0.332,5,5
0.20,45,2,0.158,0.332,5,5
0.20,45,3,0.159,0.334,5,5
0.20,45,4,0.158,0.334,5,5
0.20,45,5,0.162,0.334,5,5
0.20,50,1,0.161,0.332,5,5
0.20,50,2,0.161,0.331,5,5
0.20,50,3,0.160,0.331,5,5
0.20,50,4,0.162,0.332,5,5
0.20,50,5,0.163,0.334,5,5
0.20,55,1,0.159,0.332,5,5
0.20,55,2,0.164,0.332,5,5
0.20,55,3,0.160,0.332,5,5
0.20,55,4,0.165,0.332,5,5
0.20,55,5,0.159,0.330,5,5
0.20,60,1,0.163,0.331,5,5
0.20,60,2,0.162,0.331,5,5
0.20,60,3,0.163,0.330,5,5
0.20,60,4,0.164,0.331,5,5
0.20,60,5,0.161,0.330,5,5
0.25,10,1,0.045,0.514,3,3
0.25,10,2,0.045,0.495,5,4
0.25,10,3,0.046,0.504,5,3
0.25,10,4,0.047,0.499,3,5
0.25,10,5,0.049,0.493,3,4
0.25,15,1,0.074,0.418,5,5
0.25,15,2,0.081,0.400,4,4
0.25,15,3,0.081,0.433,5,5
0.25,15,4,0.075,0.424,5,5
0.25,15,5,0.067,0.463,5,4
0.25,20,1,0.115,0.391,5,5
0.25,20,2,0.119,0.375,5,4
0.25,20,3,0.135,0.359,5,5
0.25,20,4,0.120,0.371,5,5
0.25,20,5,0.112,0.390,5,4
0.25,25,1,0.150,0.341,5,5
0.25,25,2,0.146,0.339,5,5
0.25,25,3,0.150,0.340,5,5
0.25,25,4,0.149,0.345,5,5
0.25,25,5,0.144,0.347,5,5
0.25,30,1,0.158,0.337,5,5
0.25,30,2,0.155,0.338,5,5
0.25,30,3,0.155,0.336,5,5
0.25,30,4,0.154,0.339,5,5
0.25,30,5,0.152,0.339,5,5
0.25,35,1,0.156,0.334,5,5
0.25,35,2,0.156,0.330,5,5
0.25,35,3,0.158,0.332,5,5
0.25,35,4,0.159,0.333,5,5
0.25,35,5,0.157,0.332,5,5
0.25,40,1,0.162,0.331,5,5
0.25,40,2,0.159,0.333,5,5
0.25,40,3,0.157,0.334,5,4
0.25,40,4,0.161,0.333,5,5
0.25,40,5,0.168,0.331,5,5
0.25,45,1,0.168,0.329,5,5
0.25,45,2,0.161,0.331,5,5
0.25,45,3,0.161,0.330,5,5
0.25,45,4,0.162,0.330,5,5
0.25,45,5,0.163,0.331,5,5
0.25,50,1,0.170,0.328,5,5
0.25,50,2,0.168,0.329,5,5
0.25,50,3,0.160,0.330,5,5
0.25,50,4,0.160,0.332,5,5
0.25,50,5,0.160,0.329,5,5
0.25,55,1,0.161,0.328,5,5
0.25,55,2,0.167,0.330,5,5
0.25,55,3,0.162,0.328,5,5
0.25,55,4,0.164,0.328,5,5
0.25,55,5,0.170,0.327,5,5
0.25,60,1,0.175,0.326,5,5
0.25,60,2,0.164,0.327,5,5
0.25,60,3,0.164,0.328,5,5
0.25,60,4,0.163,0.327,5,5
0.25,60,5,0.165,0.328,5,5
0.30,10,1,0.050,0.483,5,4
0.30,10,2,0.052,0.481,5,4
0.30,10,3,0.052,0.477,5,3
0.30,10,4,0.052,0.483,5,3
0.30,10,5,0.052,0.483,4,3
0.30,15,1,0.081,0.416,5,5
0.30,15,2,0.077,0.390,5,4
0.30,15,3,0.088,0.406,5,5
0.30,15,4,0.078,0.422,5,5
0.30,15,5,0.085,0.410,5,4
0.30,20,1,0.123,0.361,5,5
0.30,20,2,0.130,0.356,5,5
0.30,20,3,0.122,0.362,5,5
0.30,20,4,0.120,0.364,5,5
0.30,20,5,0.121,0.367,5,5
0.30,25,1,0.145,0.341,5,5
0.30,25,2,0.147,0.345,5,5
0.30,25,3,0.146,0.344,5,5
0.30,25,4,0.145,0.341,5,5
0.30,25,5,0.149,0.338,5,5
0.30,30,1,0.155,0.334,5,5
0.30,30,2,0.155,0.334,5,5
0.30,30,3,0.159,0.336,5,5
0.30,30,4,0.154,0.335,5,5
0.30,30,5,0.154,0.332,5,5
0.30,35,1,0.161,0.329,5,5
0.30,35,2,0.157,0.330,5,5
0.30,35,3,0.161,0.329,5,5
0.30,35,4,0.162,0.330,5,5
0.30,35,5,0.162,0.331,5,5
0.30,40,1,0.161,0.328,5,5
0.30,40,2,0.160,0.326,5,5
0.30,40,3,0.166,0.328,5,5
0.30,40,4,0.159,0.328,5,5
0.30,40,5,0.164,0.329,5,5
0.30,45,1,0.162,0.327,5,5
0.30,45,2,0.160,0.327,5,5
0.30,45,3,0.163,0.327,5,5
0.30,45,4,0.170,0.327,5,5
0.30,45,5,0.167,0.328,5,5
0.30,50,1,0.162,0.325,5,5
0.30,50,2,0.166,0.327,5,5
0.30,50,3,0.165,0.326,5,5
0.30,50,4,0.163,0.327,5,5
0.30,50,5,0.166,0.325,5,5
0.30,55,1,0.165,0.325,5,5
0.30,55,2,0.166,0.327,5,5
0.30,55,3,0.163,0.326,5,5
0.30,55,4,0.167,0.326,5,5
0.30,55,5,0.165,0.326,5,5
0.30,60,1,0.164,0.325,5,5
0.30,60,2,0.164,0.325,5,5
0.30,60,3,0.163,0.324,5,5
0.30,60,4,0.163,0.326,5,5
0.30,60,5,0.162,0.326,5,5
0.35,10,1,0.054,0.466,4,5
0.35,10,2,0.058,0.463,4,5
0.35,10,3,0.055,0.451,2,4
0.35,10,4,0.058,0.466,4,4
0.35,10,5,0.057,0.453,5,4
0.35,15,1,0.093,0.398,5,5
0.35,15,2,0.092,0.402,5,5
0.35,15,3,0.096,0.388,5,5
0.35,15,4,0.092,0.395,5,5
0.35,15,5,0.083,0.410,4,4
0.35,20,1,0.127,0.352,5,5
0.35,20,2,0.125,0.364,5,5
0.35,20,3,0.129,0.352,5,4
0.35,20,4,0.126,0.352,5,5
0.35,20,5,0.126,0.358,5,5
0.35,25,1,0.150,0.339,5,5
0.35,25,2,0.147,0.341,5,4
0.35,25,3,0.151,0.338,5,5
0.35,25,4,0.152,0.334,5,5
0.35,25,5,0.146,0.337,5,5
0.35,30,1,0.160,0.331,5,5
0.35,30,2,0.156,0.331,5,5
0.35,30,3,0.157,0.332,5,5
0.35,30,4,0.155,0.333,5,5
0.35,30,5,0.159,0.332,5,5
0.35,35,1,0.163,0.328,5,5
0.35,35,2,0.160,0.329,5,5
0.35,35,3,0.161,0.329,5,5
0.35,35,4,0.162,0.328,5,5
0.35,35,5,0.163,0.329,5,5
0.35,40,1,0.161,0.328,5,5
0.35,40,2,0.165,0.328,5,5
0.35,40,3,0.171,0.327,5,5
0.35,40,4,0.166,0.326,5,5
0.35,40,5,0.162,0.327,5,5
0.35,45,1,0.165,0.327,5,5
0.35,45,2,0.164,0.325,5,5
0.35,45,3,0.173,0.326,5,5
0.35,45,4,0.162,0.327,5,5
0.35,45,5,0.176,0.325,5,5
0.35,50,1,0.164,0.325,5,5
0.35,50,2,0.165,0.326,5,5
0.35,50,3,0.176,0.324,5,5
0.35,50,4,0.164,0.325,5,5
0.35,50,5,0.174,0.325,5,5
0.35,55,1,0.169,0.323,5,5
0.35,55,2,0.173,0.326,5,5
0.35,55,3,0.167,0.325,5,5
0.35,55,4,0.170,0.325,5,5
0.35,55,5,0.180,0.325,5,5
0.35,60,1,0.168,0.323,5,5
0.35,60,2,0.172,0.324,5,5
0.35,60,3,0.168,0.322,5,5
0.35,60,4,0.169,0.323,5,5
0.35,60,5,0.170,0.324,5,5
0.40,10,1,0.064,0.450,5,5
0.40,10,2,0.062,0.455,3,5
0.40,10,3,0.062,0.449,5,4
0.40,10,4,0.062,0.454,3,4
0.40,10,5,0.061,0.436,5,5
0.40,15,1,0.105,0.379,5,5
0.40,15,2,0.090,0.394,4,4
0.40,15,3,0.105,0.376,5,5
0.40,15,4,0.092,0.388,5,5
0.40,15,5,0.096,0.388,5,4
0.40,20,1,0.135,0.348,5,5
0.40,20,2,0.135,0.348,5,5
0.40,20,3,0.131,0.351,5,5
0.40,20,4,0.133,0.351,5,5
0.40,20,5,0.136,0.355,5,5
0.40,25,1,0.149,0.338,5,5
0.40,25,2,0.147,0.335,5,5
0.40,25,3,0.148,0.337,5,5
0.40,25,4,0.150,0.335,5,5
0.40,25,5,0.147,0.339,5,5
0.40,30,1,0.158,0.329,5,5
0.40,30,2,0.159,0.330,5,5
0.40,30,3,0.155,0.330,5,5
0.40,30,4,0.158,0.330,5,5
0.40,30,5,0.155,0.329,5,5
0.40,35,1,0.162,0.327,5,5
0.40,35,2,0.162,0.328,5,5
0.40,35,3,0.159,0.327,5,5
0.40,35,4,0.161,0.328,5,5
0.40,35,5,0.160,0.327,5,5
0.40,40,1,0.165,0.326,5,5
0.40,40,2,0.167,0.326,5,5
0.40,40,3,0.162,0.328,5,5
0.40,40,4,0.164,0.326,5,5
0.40,40,5,0.166,0.325,5,5
0.40,45,1,0.164,0.326,5,5
0.40,45,2,0.172,0.324,5,5
0.40,45,3,0.173,0.324,5,5
0.40,45,4,0.170,0.325,5,5
0.40,45,5,0.177,0.325,5,5
0.40,50,1,0.169,0.325,5,5
0.40,50,2,0.176,0.323,5,5
0.40,50,3,0.168,0.324,5,5
0.40,50,4,0.168,0.325,5,5
0.40,50,5,0.187,0.324,5,5
0.40,55,1,0.172,0.323,5,5
0.40,55,2,0.174,0.324,5,5
0.40,55,3,0.167,0.323,5,5
0.40,55,4,0.175,0.324,5,5
0.40,55,5,0.171,0.322,5,5
0.40,60,1,0.164,0.324,5,5
0.40,60,2,0.167,0.323,5,5
0.40,60,3,0.167,0.323,5,5
0.40,60,4,0.168,0.324,5,5
0.40,60,5,0.170,0.322,5,5
0.45,10,1,0.064,0.440,5,2
0.45,10,2,0.067,0.431,5,4
0.45,10,3,0.064,0.432,5,3
0.45,10,4,0.064,0.430,4,5
0.45,10,5,0.069,0.439,4,4
0.45,15,1,0.094,0.382,5,5
0.45,15,2,0.106,0.389,5,5
0.45,15,3,0.100,0.371,5,5
0.45,15,4,0.097,0.383,5,5
0.45,15,5,0.102,0.378,5,5
0.45,20,1,0.135,0.347,5,5
0.45,20,2,0.134,0.348,5,5
0.45,20,3,0.134,0.347,5,5
0.45,20,4,0.130,0.351,5,5
0.45,20,5,0.141,0.350,5,5
0.45,25,1,0.149,0.338,5,5
0.45,25,2,0.149,0.334,5,5
0.45,25,3,0.150,0.335,5,5
0.45,25,4,0.151,0.334,5,5
0.45,25,5,0.147,0.336,5,5
0.45,30,1,0.161,0.329,5,5
0.45,30,2,0.158,0.330,5,5
0.45,30,3,0.161,0.329,5,5
0.45,30,4,0.157,0.330,5,5
0.45,30,5,0.166,0.329,5,5
0.45,35,1,0.158,0.326,5,5
0.45,35,2,0.162,0.327,5,5
0.45,35,3,0.170,0.328,5,5
0.45,35,4,0.169,0.326,5,5
0.45,35,5,0.163,0.327,5,5
0.45,40,1,0.161,0.325,5,5
0.45,40,2,0.164,0.325,5,5
0.45,40,3,0.166,0.325,5,5
0.45,40,4,0.166,0.326,5,5
0.45,40,5,0.163,0.325,5,5
0.45,45,1,0.169,0.324,5,5
0.45,45,2,0.169,0.325,5,5
0.45,45,3,0.181,0.324,5,5
0.45,45,4,0.172,0.324,5,5
0.45,45,5,0.171,0.323,5,5
0.45,50,1,0.169,0.322,5,5
0.45,50,2,0.167,0.325,5,5
0.45,50,3,0.169,0.324,5,5
0.45,50,4,0.168,0.322,5,5
0.45,50,5,0.167,0.324,5,5
0.45,55,1,0.170,0.323,5,5
0.45,55,2,0.181,0.322,5,5
0.45,55,3,0.173,0.322,5,5
0.45,55,4,0.174,0.322,5,5
0.45,55,5,0.173,0.323,5,5
0.45,60,1,0.165,0.323,5,5
0.45,60,2,0.172,0.322,5,5
0.45,60,3,0.175,0.321,5,5
0.45,60,4,0.172,0.323,5,5
0.45,60,5,0.173,0.323,5,5
0.50,10,1,0.072,0.421,5,4
0.50,10,2,0.069,0.421,5,5
0.50,10,3,0.073,0.422,5,5
0.50,10,4,0.067,0.421,5,4
0.50,10,5,0.070,0.430,5,4
0.50,15,1,0.108,0.380,5,5
0.50,15,2,0.104,0.380,5,5
0.50,15,3,0.107,0.380,5,5
0.50,15,4,0.103,0.373,5,5
0.50,15,5,0.102,0.375,5,5
0.50,20,1,0.133,0.350,5,5
0.50,20,2,0.133,0.348,5,5
0.50,20,3,0.134,0.348,5,5
0.50,20,4,0.134,0.349,5,5
0.50,20,5,0.135,0.350,5,5
0.50,25,1,0.149,0.336,5,5
0.50,25,2,0.147,0.334,5,5
0.50,25,3,0.150,0.337,5,5
0.50,25,4,0.154,0.333,5,5
0.50,25,5,0.151,0.335,5,5
0.50,30,1,0.157,0.328,5,5
0.50,30,2,0.161,0.330,5,5
0.50,30,3,0.158,0.328,5,5
0.50,30,4,0.159,0.331,5,5
0.50,30,5,0.160,0.329,5,5
0.50,35,1,0.162,0.327,5,5
0.50,35,2,0.165,0.325,5,5
0.50,35,3,0.160,0.326,5,5
0.50,35,4,0.161,0.327,5,5
0.50,35,5,0.164,0.326,5,5
0.50,40,1,0.168,0.325,5,5
0.50,40,2,0.180,0.325,5,5
0.50,40,3,0.165,0.323,5,5
0.50,40,4,0.165,0.325,5,5
0.50,40,5,0.166,0.326,5,5
0.50,45,1,0.170,0.323,5,5
0.50,45,2,0.169,0.324,5,5
0.50,45,3,0.172,0.323,5,5
0.50,45,4,0.173,0.324,5,5
0.50,45,5,0.166,0.324,5,5
0.50,50,1,0.172,0.323,5,5
0.50,50,2,0.163,0.324,5,5
0.50,50,3,0.173,0.323,5,5
0.50,50,4,0.172,0.323,5,5
0.50,50,5,0.171,0.323,5,5
0.50,55,1,0.170,0.320,5,5
0.50,55,2,0.167,0.323,5,5
0.50,55,3,0.171,0.321,5,5
0.50,55,4,0.171,0.323,5,5
0.50,55,5,0.169,0.323,5,5
0.50,60,1,0.175,0.322,5,5
0.50,60,2,0.177,0.322,5,5
0.50,60,3,0.167,0.321,5,5
0.50,60,4,0.165,0.322,5,5
0.50,60,5,0.179,0.322,5,5
0.55,10,1,0.076,0.416,5,5
0.55,10,2,0.073,0.418,4,5
0.55,10,3,0.076,0.416,5,5
0.55,10,4,0.076,0.418,5,4
0.55,10,5,0.076,0.418,5,5
0.55,15,1,0.108,0.370,5,5
0.55,15,2,0.107,0.370,5,5
0.55,15,3,0.109,0.369,5,5
0.55,15,4,0.108,0.372,5,5
0.55,15,5,0.108,0.375,5,5
0.55,20,1,0.136,0.347,5,5
0.55,20,2,0.135,0.346,5,5
0.55,20,3,0.133,0.347,5,5
0.55,20,4,0.135,0.347,5,5
0.55,20,5,0.137,0.345,5,5
0.55,25,1,0.149,0.333,5,5
0.55,25,2,0.151,0.336,5,5
0.55,25,3,0.149,0.335,5,5
0.55,25,4,0.150,0.334,5,5
0.55,25,5,0.156,0.334,5,5
0.55,30,1,0.157,0.327,5,5
0.55,30,2,0.157,0.328,5,5
0.55,30,3,0.160,0.330,5,5
0.55,30,4,0.161,0.329,5,5
0.55,30,5,0.159,0.328,5,5
0.55,35,1,0.164,0.327,5,5
0.55,35,2,0.162,0.326,5,5
0.55,35,3,0.165,0.326,5,5
0.55,35,4,0.164,0.326,5,5
0.55,35,5,0.162,0.325,5,5
0.55,40,1,0.170,0.324,5,5
0.55,40,2,0.171,0.325,5,5
0.55,40,3,0.174,0.325,5,5
0.55,40,4,0.168,0.325,5,5
0.55,40,5,0.166,0.324,5,5
0.55,45,1,0.164,0.322,5,5
0.55,45,2,0.172,0.323,5,5
0.55,45,3,0.172,0.323,5,5
0.55,45,4,0.178,0.323,5,5
0.55,45,5,0.173,0.323,5,5
0.55,50,1,0.175,0.323,5,5
0.55,50,2,0.170,0.322,5,5
0.55,50,3,0.178,0.322,5,5
0.55,50,4,0.174,0.322,5,5
0.55,50,5,0.171,0.321,5,5
0.55,55,1,0.170,0.321,5,5
0.55,55,2,0.182,0.322,5,5
0.55,55,3,0.180,0.321,5,5
0.55,55,4,0.170,0.322,5,5
0.55,55,5,0.170,0.321,5,5
0.55,60,1,0.173,0.322,5,5
0.55,60,2,0.170,0.322,5,5
0.55,60,3,0.173,0.321,5,5
0.55,60,4,0.174,0.320,5,5
0.55,60,5,0.168,0.321,5,5
0.60,10,1,0.078,0.411,5,5
0.60,10,2,0.075,0.412,5,5
0.60,10,3,0.076,0.407,5,5
0.60,10,4,0.077,0.410,5,3
0.60,10,5,0.078,0.416,5,5
0.60,15,1,0.107,0.374,5,5
0.60,15,2,0.107,0.369,5,5
0.60,15,3,0.111,0.372,5,5
0.60,15,4,0.108,0.371,5,5
0.60,15,5,0.107,0.373,5,5
0.60,20,1,0.131,0.350,5,5
0.60,20,2,0.131,0.344,5,5
0.60,20,3,0.136,0.347,5,5
0.60,20,4,0.138,0.348,5,5
0.60,20,5,0.136,0.347,5,5
0.60,25,1,0.148,0.335,5,5
0.60,25,2,0.148,0.336,5,5
0.60,25,3,0.149,0.337,5,5
0.60,25,4,0.152,0.334,5,5
0.60,25,5,0.151,0.334,5,5
0.60,30,1,0.164,0.329,5,5
0.60,30,2,0.163,0.329,5,5
0.60,30,3,0.160,0.328,5,5
0.60,30,4,0.164,0.328,5,5
0.60,30,5,0.158,0.330,5,5
0.60,35,1,0.163,0.325,5,5
0.60,35,2,0.165,0.325,5,5
0.60,35,3,0.168,0.326,5,5
0.60,35,4,0.169,0.325,5,5
0.60,35,5,0.158,0.326,5,5
0.60,40,1,0.163,0.325,5,5
0.60,40,2,0.165,0.324,5,5
0.60,40,3,0.173,0.325,5,5
0.60,40,4,0.166,0.323,5,5
0.60,40,5,0.169,0.324,5,5
0.60,45,1,0.173,0.324,5,5
0.60,45,2,0.167,0.322,5,5
